run,model,summary,diagnostic,dataset,id,rho,pmp_error,pmp_error_lower_threshold,pmp_error_upper_threshold,classification
run1,m1,S=2D,linf,m3_slow_30,s4,2.488566507320178,-1.1402078759140507e-54,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,m3_slow_30,s5,3.4128864550095006,1.2916390665435288e-51,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,m3_slow_30,s6,3.122323892487767,1.4856768662628715e-62,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,m3_slow_30,s7,2.858124391676258,-1.1666378384971817e-18,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,m3_slow_30,s8,2.5225551321011186,-0.0087810859006837,-0.0012848800783843,0.0012131901395627,TP
run1,m1,S=2D,linf,m3_slow_30,s9,1.9076236814391052,-1.406948689251179e-40,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m0,s0,-0.2640714230451245,0.0011170145993353,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s1,0.1062303778606508,-0.0009486360021545,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s10,-0.1379809622725193,0.0009743153439874,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s11,-0.1963544685325145,-0.000477118184678,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s12,0.3937590821591018,9.029403414168025e-05,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s13,-0.3337451152739557,-0.0008750754038423,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s14,-0.1286022184464872,-0.0007299441484356,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s15,0.3844061248901895,-0.0017753476556706,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m0,s16,-0.2133075950369298,0.0002205403206848,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s2,0.1175035334889369,-7.79741221138483e-05,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s3,-0.1603238186304423,-0.0006776923647658,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s4,-0.2093572830561347,0.0037354312159589,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m0,s5,0.2961554286162084,0.0008457176317735,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s6,-0.1494322607850393,0.0004657402187599,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m0,s7,-0.3981024719916241,0.0017178956309065,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m0,s8,-0.1212515474598473,-0.0017184816977791,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m0,s9,-0.3091418345144759,-0.001891949144422,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m1,s0,-0.1593715112192682,-0.0017632322015825,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m1,s1,0.0483306013339022,1.4241614695542635e-05,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s10,-0.0142980411061385,0.0005920202250639,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s11,1.0875447281414816,0.0405382153266142,-0.0012848800783843,0.0012131901395627,TP
run1,m1,S=2D,linf,simulated_from_m1,s12,0.9353329124535434,-2.497937553436191e-05,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s13,0.2544391658945953,-0.0001746204226267,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s14,0.2842939074041215,-0.0008878014143708,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s15,-0.2786443018923904,-0.0002446311761613,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s16,0.1201921307041168,0.0033920187345165,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m1,s2,1.269314909676275,-0.0007980030217918,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m1,s3,0.3784257226809752,-0.0003762238750095,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s4,0.0379590258120707,1.2645045122550158e-05,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s5,-0.2324301565189462,0.0004640047989598,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s6,-0.1060189396314861,0.0272930747368394,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m1,s7,0.0401653920950111,-0.0016391606349057,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m1,s8,-0.3707752239366619,-0.0002902090628329,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m1,s9,-0.0008642346638691,-0.0058826095785463,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m2,s0,2.343563276065926,4.239387041946603e-63,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m2,s1,2.3649696905450734,1.9805886584909448e-44,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m2,s10,2.0329166748297074,1.868388019792907e-47,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m2,s11,0.7382004938310206,-2.1889582790198316e-14,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s12,0.0613899573491903,-0.0005872556935423,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s13,1.4930715435849562,1.4405806604689748e-35,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m2,s14,-0.472386876563645,0.000564806378788,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s15,1.732392531386722,5.961548905004703e-39,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m2,s16,0.0741866658160245,8.915580996609701e-07,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s2,0.3934889982451687,3.3687058262735113e-12,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s3,1.3058815192597006,4.4369963937955317e-35,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m2,s4,0.3672959350777722,-3.724285639792839e-15,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s5,-0.0701675927153181,8.940409897774268e-12,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s6,0.9304628097684072,-2.6303255776704926e-25,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s7,0.7496613323484673,0.0008030438788362,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s8,0.3541146318248305,-3.549922698322352e-21,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m2,s9,0.3550161031023516,0.0008030996599914,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s0,1.2465755465191604,1.3909268945506917e-21,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s1,1.5846974525630737,6.854516392883345e-22,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s10,2.6627082499706316,-1.1410317968658208e-78,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s11,-0.117477287600841,-2.076319731152739e-06,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s12,0.0634868013442063,-1.1130613091447706e-33,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s13,1.9801741648657696,1.5366530869468504e-44,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s14,0.8114620915842139,1.2239568818601927e-14,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s15,1.0970736774554135,6.731260908437209e-26,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s16,2.1768694741487873,0.0016421740507505,-0.0012848800783843,0.0012131901395627,TP
run1,m1,S=2D,linf,simulated_from_m3,s2,0.5329016744463313,-0.025102279437413,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m3,s3,0.2443095625212344,0.0050993704543509,-0.0012848800783843,0.0012131901395627,FN
run1,m1,S=2D,linf,simulated_from_m3,s4,0.4998373006408775,2.873827969382265e-11,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s5,1.3859060909764171,1.2789883918130776e-37,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s6,-0.2084461565040185,4.770900402138045e-12,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s7,1.2838858081410918,-9.613891596213021e-35,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=2D,linf,simulated_from_m3,s8,0.2407073421276054,3.678928146630089e-16,-0.0012848800783843,0.0012131901395627,TN
run1,m1,S=2D,linf,simulated_from_m3,s9,1.6778547135165405,1.012905559677272e-25,-0.0012848800783843,0.0012131901395627,FP
run1,m1,S=4D,linf,m3_fast_30,s0,0.4794014806238533,1.2456399010330734e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s1,3.0520145047867517,1.2118867671387275e-49,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s10,0.273018883993137,-2.327448268617429e-11,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s11,2.041949404084035,8.153991844024921e-35,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s12,1.1388558505524686,1.3838745190191386e-29,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s13,0.68848267539376,-0.0016702581044044,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,m3_fast_30,s14,1.824322882312861,-1.3903814765945759e-21,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s15,1.528301563832009,4.051698400868255e-26,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s16,1.5418647251978972,-2.836777179687921e-07,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s2,0.6104978841555362,6.750513549417772e-06,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s3,1.669689835715236,-4.852004090322344e-37,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s4,0.6382545343189222,3.904037869621937e-06,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s5,1.1086337044926158,6.430075660114471e-17,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_30,s6,0.5123469134228331,-9.090387060395871e-11,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s7,0.7602816350885443,2.156024729063933e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s8,0.4588635581464717,0.0002513764096031,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_30,s9,0.9911180469557016,1.144678648041153e-06,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_slow_30,s0,0.975784571397438,-5.3792098931470215e-08,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_slow_30,s1,2.7572495680347666,1.617469755843066e-26,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s10,1.9478457101895692,-1.7956910391715844e-53,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s11,4.054394080287695,-9.776145216962647e-48,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s12,1.7944840000811726,0.2329883137821194,-0.0013253276273652,0.0013253276273652,TP
run1,m1,S=4D,linf,m3_fast_slow_30,s13,1.3296029936523552,0.0001128343219375,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s14,1.660184968365363,-0.0003795995072677,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s15,2.0508340019440494,3.344102652986705e-09,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s16,1.9428535966855875,-6.354482762705394e-45,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s2,2.2311773797918484,-1.3125364466426048e-62,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s3,1.321393477854404,-0.0002072300917272,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s4,0.9136520664352862,-1.2812520749257907e-09,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_fast_slow_30,s5,2.7106342199379863,-2.969938141551687e-21,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s6,2.4904597677900084,-1.9188999006859735e-32,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s7,2.6518270647592144,-1.1246394664211211e-30,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s8,1.7590960267949969,-1.1838283177567365e-12,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_fast_slow_30,s9,1.1464419380774804,6.753114538195589e-13,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s0,1.5968231330987126,7.530656412716103e-05,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s1,2.9154194780395035,-7.972402122085254e-20,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s10,1.6846075333605128,5.476184992276678e-38,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s11,4.382351655342934,-5.3570461055868574e-46,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s12,1.3483529908016911,-8.146505857475048e-08,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s13,3.9903859859172783,-2.8778746032374646e-115,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s14,1.996117505623801,-6.044245617494041e-35,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s15,0.9585979678993856,4.746034261714704e-10,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,m3_slow_30,s16,2.423103446730423,-7.008743337622519e-12,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s2,2.378165685198044,-3.853365265660307e-07,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s3,2.483453652745478,3.763281380156594e-39,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s4,1.567291377909291,-3.9026951233799495e-55,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s5,2.7431755675839073,9.202235494298797e-52,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s6,1.950615608258865,3.3631098062442295e-63,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s7,1.7174930614089254,-1.4402941023929797e-18,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,m3_slow_30,s8,2.2210850102504143,-0.0086202542931712,-0.0013253276273652,0.0013253276273652,TP
run1,m1,S=4D,linf,m3_slow_30,s9,3.19655673984863,-1.5476790332396943e-40,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m0,s0,-0.2877466105784382,-0.0001911830632741,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s1,0.1255924434702879,-0.0005675348195742,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s10,-0.2485385780601036,0.0012330070668941,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s11,-0.1703511283964178,-0.0011454397558085,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s12,0.1085917635343783,-9.393901262945424e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s13,0.3420230502141759,-1.1158436879973864e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s14,-0.185833121925266,-0.0006724914837254,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s15,0.2780809047194496,-0.0009228326321142,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s16,0.1239325964833206,0.0001474257091163,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s2,0.2851698707927124,-0.0002224352458541,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s3,-0.2332299793336884,-0.0005064237397372,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s4,-0.4079048264283528,-0.0052301655197368,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m0,s5,0.3201528672816512,0.0004893082477491,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s6,-0.2060202240518925,0.0004026927415554,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s7,-0.3581012115563493,-0.0009040114692655,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s8,-0.1251982163163092,0.0011276515431151,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m0,s9,-0.1852474951761884,-0.0008926856261147,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s0,0.2767663177335712,-0.0003857683189275,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s1,0.0319085741880907,-0.0033182181527842,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m1,s10,-0.0046154041801409,-3.9303146336933104e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s11,1.230593841541262,0.0458037325056709,-0.0013253276273652,0.0013253276273652,TP
run1,m1,S=4D,linf,simulated_from_m1,s12,0.303998468373926,-1.0936958322216306e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s13,0.1847965113449285,-0.0001711791432535,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s14,-0.0205757460405086,-0.0013453387961631,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m1,s15,-0.1700436522669493,-0.0003936009547562,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s16,-0.184656800503093,0.0006789389282549,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s2,2.5602246101160095,0.00039080196338,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m1,s3,-0.1898172491060128,0.0002360307422067,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s4,0.1652961682256652,-0.0003199698828558,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s5,-0.3778453444342553,-0.0001860992283417,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s6,-0.1307960350751623,-0.003585212598281,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m1,s7,0.0526459143004474,-0.0008156051472131,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s8,-0.4833728387159153,-0.0001601187005366,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m1,s9,0.5569251497666087,0.0065685361508703,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m2,s0,3.3757624265459,2.869708938138525e-64,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s1,3.506262594169516,-2.2105767769780364e-44,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s10,3.552953515581494,1.432792208250704e-48,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s11,1.1716819372213385,1.655291708062657e-14,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s12,0.0067645529472857,1.8042605678531e-05,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s13,2.7720455352879463,2.6069336844837673e-35,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s14,-0.2657209376376054,0.0013054749743908,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s15,3.318789339417892,1.130916022719939e-38,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s16,0.3643458317049732,3.2935217043200004e-07,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s2,0.9237460281787684,-5.221883959721717e-13,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s3,2.223866791594729,4.267889874134597e-35,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s4,0.270355139371269,-9.0201075009207e-15,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s5,0.2729137888330745,7.873316344856065e-12,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s6,1.8431482536663495,1.2132948135096949e-23,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m2,s7,0.4073714598040371,0.0003347777948625,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s8,0.8489778956733105,3.904437695629738e-21,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m2,s9,0.6754293779942112,0.0014053179818155,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m3,s0,2.4555835904024037,1.2389383556821316e-21,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s1,3.108116350170833,-2.1912236183810786e-21,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s10,4.046158191799672,-1.364701192794907e-78,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s11,1.4410338275718766,-1.0772530405227698e-06,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s12,1.310662285086806,-4.196005838672871e-34,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s13,2.5843381573521103,3.0138921101440314e-44,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s14,2.413448415355848,-2.1178002205427572e-14,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s15,1.8137567523725269,-4.3801318276386915e-25,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s16,2.1007531921226055,0.0011448527804995,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s2,0.8579826140098206,-0.0014495180229822,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m3,s3,0.6089740151224501,-0.0032821104971804,-0.0013253276273652,0.0013253276273652,FN
run1,m1,S=4D,linf,simulated_from_m3,s4,1.2052162252525744,-2.798858064697384e-11,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s5,1.8814799283156405,8.137155497905254e-38,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s6,0.7357502782694014,5.4835643654041195e-12,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m3,s7,1.4051932969035428,3.4920919960282215e-35,-0.0013253276273652,0.0013253276273652,FP
run1,m1,S=4D,linf,simulated_from_m3,s8,0.4604441274007967,-4.848333898173888e-16,-0.0013253276273652,0.0013253276273652,TN
run1,m1,S=4D,linf,simulated_from_m3,s9,1.0298464322463756,4.275507283452167e-25,-0.0013253276273652,0.0013253276273652,FP
run1,m3,S=D,linf,m3_fast_30,s0,0.8293887681607286,2.326103663463641e-06,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s1,0.2666682126926391,0.0,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s10,-0.6801596372277905,0.0011368342683959,-2.1057395365146717e-05,0.0001551607952634,FN
run1,m3,S=D,linf,m3_fast_30,s11,-0.0885074832203791,0.0,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s12,-0.2708885036743509,0.0,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s13,0.5388867544226316,0.0122153757980665,-2.1057395365146717e-05,0.0001551607952634,FN
run1,m3,S=D,linf,m3_fast_30,s14,0.3317555464787844,0.0,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s15,1.615599574470317,0.0,-2.1057395365146717e-05,0.0001551607952634,FP
run1,m3,S=D,linf,m3_fast_30,s16,-0.2663942248332558,-2.024253568655432e-06,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s2,1.3289296793343928,-1.555575422917954e-06,-2.1057395365146717e-05,0.0001551607952634,FP
run1,m3,S=D,linf,m3_fast_30,s3,0.4391991761833406,0.0,-2.1057395365146717e-05,0.0001551607952634,TN
run1,m3,S=D,linf,m3_fast_30,s4,0.0297602002363101,4.855591466235154e-06,-2.1057395365146717e-05,0.0001551607952634,TN
